 2.1641	 -0.0005	 -0.0013
 2.1719	 -0.0005	 -0.0013
 2.1797	 -0.0005	 -0.0014
 2.1875	 -0.0005	 -0.0014
 2.1953	 -0.0004	 -0.0014
 2.2031	 -0.0004	 -0.0014
 2.2109	 -0.0004	 -0.0014
 2.2188	 -0.0004	 -0.0014
 2.2266	 -0.0003	 -0.0014
 2.2344	 -0.0003	 -0.0013
 2.2422	 -0.0003	 -0.0013
 2.2500	 -0.0002	 -0.0012
 2.2578	 -0.0002	 -0.0011
 2.2656	 -0.0002	 -0.0010
 2.2734	 -0.0001	 -0.0009
 2.2812	 -0.0001	 -0.0008
 2.2891	 -0.0001	 -0.0007
 2.2969	 -0.0001	 -0.0006
 2.3047	 -0.0001	 -0.0004
 2.3125	 -0.0001	 -0.0003
 2.3203	 -0.0001	 -0.0002
 2.3281	 -0.0001	 -0.0000
 2.3359	 -0.0001	  0.0001
 2.3438	 -0.0001	  0.0003
 2.3516	 -0.0001	  0.0004
 2.3594	 -0.0001	  0.0006
 2.3672	 -0.0001	  0.0007
 2.3750	 -0.0001	  0.0008
 2.3828	 -0.0001	  0.0009
 2.3906	 -0.0001	  0.0010
 2.3984	 -0.0001	  0.0011
 2.4062	 -0.0001	  0.0012
 2.4141	 -0.0001	  0.0013
 2.4219	 -0.0001	  0.0013
 2.4297	 -0.0001	  0.0014
 2.4375	 -0.0002	  0.0014
 2.4453	 -0.0002	  0.0014
 2.4531	 -0.0002	  0.0014
 2.4609	 -0.0001	  0.0014
 2.4688	 -0.0001	  0.0014
 2.4766	 -0.0001	  0.0013
 2.4844	 -0.0001	  0.0013
 2.4922	 -0.0001	  0.0012
 2.5000	 -0.0000	  0.0011
 2.5078	 -0.0000	  0.0009
 2.5156	  0.0000	  0.0008
 2.5234	  0.0001	  0.0006
 2.5312	  0.0001	  0.0005
 2.5391	  0.0001	  0.0003
 2.5469	  0.0002	  0.0001
 2.5547	  0.0002	 -0.0000
 2.5625	  0.0003	 -0.0002
 2.5703	  0.0003	 -0.0004
 2.5781	  0.0003	 -0.0005
 2.5859	  0.0004	 -0.0007
 2.5938	  0.0004	 -0.0008
 2.6016	  0.0005	 -0.0010
 2.6094	  0.0005	 -0.0011
 2.6172	  0.0005	 -0.0012
 2.6250	  0.0005	 -0.0013
 2.6328	  0.0006	 -0.0014
 2.6406	  0.0006	 -0.0015
 2.6484	  0.0006	 -0.0016
 2.6562	  0.0006	 -0.0016
 2.6641	  0.0006	 -0.0017
 2.6719	  0.0006	 -0.0017
 2.6797	  0.0005	 -0.0017
 2.6875	  0.0005	 -0.0017
 2.6953	  0.0005	 -0.0017
 2.7031	  0.0005	 -0.0017
 2.7109	  0.0004	 -0.0017
 2.7188	  0.0004	 -0.0016
 2.7266	  0.0003	 -0.0016
 2.7344	  0.0003	 -0.0015
 2.7422	  0.0002	 -0.0014
 2.7500	  0.0002	 -0.0014
